y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
35.14399887829501,382.9938306225463,806.7614970763241,3.1579072207052197,0.3252105282949892,20.248220411758556,5581.0,0.0597874843180239,0,8
56.07025328156776,29.712516176742465,611.8582357944248,3.431311026355069,0.03466318218317487,10.40690658034518,7984.0,0.029587778685347395,0,17
65.36876061120543,183.31001697792868,666.2682582416642,3.2753646487594255,0.29152188689475034,14.931648571799606,5409.0,0.06449967142377791,0,18
208.2563877511215,504.7697483908719,1159.9176095093421,3.1302272450754063,0.28108938195635336,28.845230195521964,8257.0,0.027982019688958793,0,53
376.2647256009961,254.94263001628195,1181.0707783193916,3.1795697547473445,0.2876642697491152,27.71404469765836,8544.0,0.02647169934079437,0,86
681.735201511335,749.3825566750629,359.2645141214814,3.3366901653353795,0.08468546505039123,7.126468636540721,7257.0,0.034924916921755374,0,154
703.0532085952347,501.6718316035667,773.8439990884932,3.419528258787219,0.06588899305460928,12.669277576072393,7710.0,0.03139605283156943,0,160
760.7381158167675,480.0492653414002,130.87816210281926,3.158175244179347,0.31095104329516365,3.9591492425226225,3532.0,0.46103554085089554,0,177
35.14399887829501,382.9938306225463,806.7614970763241,3.1579072207052197,0.3252105282949892,20.248220411758556,5581.0,0.0597874843180239,1,8
56.07025328156776,29.712516176742465,611.8582357944248,3.431311026355069,0.03466318218317487,10.40690658034518,7984.0,0.029587778685347395,1,17
65.36876061120543,183.31001697792868,666.2682582416642,3.2753646487594255,0.29152188689475034,14.931648571799606,5409.0,0.06449967142377791,1,18
208.2563877511215,504.7697483908719,1159.9176095093421,3.1302272450754063,0.28108938195635336,28.845230195521964,8257.0,0.027982019688958793,1,53
376.2647256009961,254.94263001628195,1181.0707783193916,3.1795697547473445,0.2876642697491152,27.71404469765836,8544.0,0.02647169934079437,1,86
681.735201511335,749.3825566750629,359.2645141214814,3.3366901653353795,0.08468546505039123,7.126468636540721,7257.0,0.034924916921755374,1,154
703.0532085952347,501.6718316035667,773.8439990884932,3.419528258787219,0.06588899305460928,12.669277576072393,7710.0,0.03139605283156943,1,160
760.7381158167675,480.0492653414002,130.87816210281926,3.158175244179347,0.31095104329516365,3.9591492425226225,3532.0,0.46103554085089554,1,177
35.09151905528717,381.88003220611915,850.4149516207809,3.182244082725227,0.3565969012649732,20.883781018062656,5646.0,0.05641288316945392,2,8
58.18808888888889,31.965866666666667,641.9194985060243,3.3778362568037217,0.053526817465397,12.324854371315666,8139.0,0.027602079747268922,2,17
63.10399290150843,185.01277728482697,643.0606887255906,3.209070994222897,0.3381221530331565,15.17782992023133,5459.0,0.06120490896613649,2,18
212.4824578989575,500.6915597433841,1138.4513630393064,3.11317530266387,0.264175502507988,28.07327940133013,8100.0,0.02782438254943498,2,53
377.89591836734695,258.42585034013604,1174.284735933687,3.1881248315727793,0.3099132372768111,29.100350598939766,8451.0,0.02594385318926048,2,86
683.6635930047695,750.1386327503975,358.90432405359047,3.3815171428811897,0.0644418985579852,7.303617405224099,7387.0,0.032628649775325064,2,154
704.0696305019874,500.09480347416456,775.2105161513641,3.448235531269703,0.06082106151347521,12.55309241522892,7997.0,0.02842908059250728,2,160
757.4071762870515,474.1271450858034,146.3005861483952,3.2886368916777986,0.2567353578553802,3.5376896806554226,3566.0,0.43687766339557194,2,177
