y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
37.49605263157895,61.24473684210526,104.03273134012605,3.2837318308354755,0.07438874362354346,3.011473801951017,7388.0,0.08912323543582817,0,4
58.68581907090464,290.45232273838633,111.97207136345146,3.3450689907036653,0.1014586023257961,3.5590144932148386,5415.0,1.5273675465380032,0,6
102.47476125511596,844.6712141882674,100.33683167409525,3.0192651093964162,0.36611509966213307,3.832784838846749,5464.0,1.0903659696729862,0,11
122.25127906976743,850.7812790697675,1177.2124862172159,3.4556997070226285,0.07338856393282987,18.342613157338015,11542.0,0.029881356594208763,0,15
122.29658792650919,900.4527559055118,104.30650168575795,3.2637755699693276,0.09210358815689804,2.463933110687196,5791.0,0.37477676718587044,0,16
173.42183288409703,993.0498652291105,101.56879822943885,3.0044890044560946,0.0663284159231541,3.422129320398883,6215.0,0.20247687118977592,0,22
177.1491344873502,147.0226364846871,102.80076478478244,3.19557783659237,0.2331501178162228,3.695899666030794,6286.0,0.1880034665533688,0,23
180.87482993197278,530.38231292517,100.61060201972717,3.1113135664608826,0.1635493082663906,2.874588629135062,5701.0,0.45739540827606845,0,24
214.91495198902606,510.80064014631915,299.3678729484943,3.3819499898552654,0.06991435329834894,6.159832776717989,6261.0,0.19285762280678045,0,28
223.13098440021517,494.903442711135,508.9390725297219,3.288446202884129,0.10156704331015588,9.718847269932828,6571.0,0.1460863475919932,0,29
234.00542005420056,739.5758807588076,101.02125753817504,3.1530516039773553,0.49482545700174996,4.243440357294615,5161.0,-1.417464422673562,0,31
236.0664267015707,499.05137434554973,418.32108812555947,3.336004601551185,0.12502323034235135,9.171306578669007,6603.0,0.14251853498574646,0,33
239.48426812585498,714.3324213406293,100.06306132846335,3.3989215317008084,0.18574930579338605,3.1483589747669725,5345.0,3.573199306121022,0,35
251.70192962542566,735.622020431328,1808.9375587628497,3.405477326738278,0.09474366591544084,31.34670457485377,12360.0,0.02642273914607521,0,41
287.0320559170884,286.059291395517,567.9365820133986,3.446978130319224,0.02373875834674748,9.445076924300917,9111.0,0.04890614083316888,0,45
296.42607683352736,344.55064027939466,117.58436344890562,3.053843548561708,0.47474823881839634,4.243440357294615,5244.0,-3.8312971761808936,0,46
324.97247836572564,438.5338345864662,964.9035831796691,2.9739255580076076,0.42371306778406514,34.905719068068606,7860.0,0.07273760926765734,0,51
341.57397959183675,657.609693877551,107.31797548770898,3.282607226593159,0.2502631005852834,3.1483589747669725,5740.0,0.4175116493982134,0,52
354.2086783703213,1002.6369658827426,826.5126734627382,3.449392801480707,0.06458975821518273,13.414746935963622,10776.0,0.03405571965696756,0,54
375.92204628501827,755.1449451887942,112.38272688189932,3.3276240183944115,0.18682258293185525,2.7377034563191063,5737.0,0.42033102133303524,0,56
426.1463414634146,817.890243902439,123.47042587999171,3.0281385470065536,0.08880671327930321,3.832784838846749,5340.0,3.95123343560919,0,61
435.71123997953265,832.4109670816988,1605.1155364398921,3.3641998596827563,0.20378067441532002,33.53686733990905,11449.0,0.030332761512062923,0,63
515.7503939489442,144.32083202017017,434.33665334502626,3.4418312469058896,0.08098856686394602,7.665569677693498,8556.0,0.057223867855710576,0,77
524.7655440414508,325.9676165803109,105.6753534139175,3.2511456729172408,0.3282633101423163,3.5590144932148386,5307.0,13.094865852883578,0,80
563.5181208053691,560.4080536912752,101.97945374788672,3.137134160066323,0.1642053605453934,2.600818283503151,5392.0,1.8812800652569255,0,87
582.1174603174603,807.6391534391535,129.35648831107778,3.172300752370756,0.2795242401615547,3.9696700116627044,5884.0,0.3158277038332715,0,89
596.4749034749035,801.5984555984556,106.35977927799729,3.3682215403557327,0.3681381031638819,3.695899666030794,5805.0,0.36453417175696395,0,95
597.7406593406594,814.1637362637363,124.56550726251935,3.0546307846889174,0.2024880405223661,3.832784838846749,5862.0,0.32803338513937014,0,96
607.3697978596908,905.6848989298454,115.12043033821843,3.109572501405654,0.07409521619347047,3.1483589747669725,6063.0,0.24243282563893478,0,97
667.3420397071035,186.54314184343625,1813.3178842929601,3.41092477056342,0.08639535377306261,31.89424526611759,12247.0,0.026852083088619496,0,101
688.9575048107762,272.5689544579859,853.6159376802974,3.432548988628262,0.05109930593067091,14.509828318491264,10174.0,0.03825577089021379,0,106
37.49605263157895,61.24473684210526,104.03273134012605,3.2837318308354755,0.07438874362354346,3.011473801951017,7388.0,0.08912323543582817,1,4
58.68581907090464,290.45232273838633,111.97207136345146,3.3450689907036653,0.1014586023257961,3.5590144932148386,5415.0,1.5273675465380032,1,6
102.47476125511596,844.6712141882674,100.33683167409525,3.0192651093964162,0.36611509966213307,3.832784838846749,5464.0,1.0903659696729862,1,11
122.25127906976743,850.7812790697675,1177.2124862172159,3.4556997070226285,0.07338856393282987,18.342613157338015,11542.0,0.029881356594208763,1,15
122.29658792650919,900.4527559055118,104.30650168575795,3.2637755699693276,0.09210358815689804,2.463933110687196,5791.0,0.37477676718587044,1,16
173.42183288409703,993.0498652291105,101.56879822943885,3.0044890044560946,0.0663284159231541,3.422129320398883,6215.0,0.20247687118977592,1,22
177.1491344873502,147.0226364846871,102.80076478478244,3.19557783659237,0.2331501178162228,3.695899666030794,6286.0,0.1880034665533688,1,23
180.87482993197278,530.38231292517,100.61060201972717,3.1113135664608826,0.1635493082663906,2.874588629135062,5701.0,0.45739540827606845,1,24
214.91495198902606,510.80064014631915,299.3678729484943,3.3819499898552654,0.06991435329834894,6.159832776717989,6261.0,0.19285762280678045,1,28
223.13098440021517,494.903442711135,508.9390725297219,3.288446202884129,0.10156704331015588,9.718847269932828,6571.0,0.1460863475919932,1,29
234.00542005420056,739.5758807588076,101.02125753817504,3.1530516039773553,0.49482545700174996,4.243440357294615,5161.0,-1.417464422673562,1,31
