y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
184.98115840893232,749.1873691556176,120.89877870445827,3.2590525596990103,0.09874272073694788,3.2059690096088027,9643.0,0.29962091178782246,0,13
296.44008875739644,347.7688609467456,114.06500265766056,2.830453055085249,0.32448115970064817,4.935504922687236,9219.0,3.9501745496623264,0,22
388.1523534269199,768.3257638315441,102.16917027990158,3.1667137493421316,0.10478835329811213,3.2059690096088027,9584.0,0.34383710437281867,0,31
607.8078907435508,239.18543247344462,138.9956300876448,3.3354671976206935,0.12232426324364787,2.952866193060739,9336.0,0.9055736121755751,0,58
735.665780730897,58.127242524916944,126.97324630161178,3.3273756282434617,0.14113551870881647,3.0794176013347707,9443.0,0.5311672114692917,0,69
184.98115840893232,749.1873691556176,120.89877870445827,3.2590525596990103,0.09874272073694788,3.2059690096088027,9643.0,0.29962091178782246,1,13
296.44008875739644,347.7688609467456,114.06500265766056,2.830453055085249,0.32448115970064817,4.935504922687236,9219.0,3.9501745496623264,1,22
388.1523534269199,768.3257638315441,102.16917027990158,3.1667137493421316,0.10478835329811213,3.2059690096088027,9584.0,0.34383710437281867,1,31
607.8078907435508,239.18543247344462,138.9956300876448,3.3354671976206935,0.12232426324364787,2.952866193060739,9336.0,0.9055736121755751,1,58
735.665780730897,58.127242524916944,126.97324630161178,3.3273756282434617,0.14113551870881647,3.0794176013347707,9443.0,0.5311672114692917,1,69
170.32178770949722,1011.827374301676,120.2653563016001,3.4929298102335062,0.1465011190605525,3.0906180949014552,10264.0,0.12068922544094166,2,87
217.26344086021504,496.4982795698925,312.4211769846036,3.4339857402901557,0.04959407855414671,6.046861490024586,11735.0,0.05141445096589399,2,89
344.45675355450237,655.2902843601896,113.41224661290556,3.3957912339049057,0.2555036686138912,3.157805444790617,10004.0,0.15841599539493023,2,94
383.53001936733375,770.6888315041963,104.07320497831203,3.1445691345496853,0.1716359060995711,2.956243395123131,9608.0,0.30238133233700715,2,31
622.2049816251531,233.49571253572887,164.5418198785579,3.35524308898751,0.11453990965535202,3.8968662935714,9464.0,0.45162924724641346,2,58
723.922947604371,351.74852899971984,479.5833035088388,3.499849894711793,0.035841666992710436,7.928107286921124,12845.0,0.03587566994559574,2,117
185.67685393258427,787.0404494382022,106.36210476331858,3.279010538616726,0.2509530175899444,2.8681915891231977,9713.0,0.3285024832159442,3,130
218.10093192228715,500.0589164429,302.64201584564944,3.494563324951493,0.02148116098439345,5.449564019334076,11876.0,0.05915425567513736,3,89
332.07797961896324,661.953921134249,107.8918069441843,3.2503024636869893,0.18196460166230932,3.2984203274916775,10002.0,0.20424529673186673,3,140
342.94654788418705,655.497995545657,107.31816862635965,3.203213864946887,0.1656865458649636,3.4896331000998906,10017.0,0.20031265252196495,3,94
376.0385266723116,767.7074513124471,112.91114222514989,3.0803520917768705,0.21830618418769593,3.346223520643731,9608.0,0.42171657659253675,3,31
